             tauB                            r                             g(r)             
           100.000                         1.549                          1.075             
           100.000                         1.554                          1.037             
           100.000                         1.560                          0.987             
           100.000                         1.565                          1.002             
           100.000                         1.570                          1.015             
           100.000                         1.575                          1.009             
           100.000                         1.581                          1.001             
           100.000                         1.586                          1.031             
           100.000                         1.591                          0.946             
           100.000                         1.596                          0.989             
           100.000                         1.602                          1.050             
           100.000                         1.607                          1.024             
           100.000                         1.612                          0.998             
           100.000                         1.617                          1.003             
           100.000                         1.622                          1.003             
           100.000                         1.628                          1.017             
           100.000                         1.633                          1.021             
           100.000                         1.638                          1.000             
           100.000                         1.643                          1.030             
           100.000                         1.649                          0.998             
           100.000                         1.654                          1.021             
           100.000                         1.659                          0.979             
           100.000                         1.664                          0.996             
           100.000                         1.670                          0.989             
           100.000                         1.675                          1.033             
           100.000                         1.680                          1.063             
           100.000                         1.685                          1.033             
           100.000                         1.691                          1.029             
           100.000                         1.696                          0.998             
           100.000                         1.701                          1.016             
           100.000                         1.706                          1.029             
           100.000                         1.712                          0.975             
           100.000                         1.717                          1.042             
           100.000                         1.722                          1.003             
           100.000                         1.727                          1.012             
           100.000                         1.733                          0.999             
           100.000                         1.738                          0.973             
           100.000                         1.743                          1.018             
           100.000                         1.748                          0.988             
           100.000                         1.753                          1.014             
           100.000                         1.759                          1.008             
           100.000                         1.764                          0.996             
           100.000                         1.769                          1.007             
           100.000                         1.774                          1.010             
           100.000                         1.780                          0.977             
           100.000                         1.785                          0.994             
           100.000                         1.790                          0.995             
           100.000                         1.795                          1.004             
           100.000                         1.801                          1.039             
           100.000                         1.806                          1.017             
           100.000                         1.811                          1.013             
           100.000                         1.816                          1.025             
           100.000                         1.822                          0.995             
           100.000                         1.827                          0.984             
           100.000                         1.832                          1.002             
           100.000                         1.837                          1.014             
           100.000                         1.843                          1.008             
           100.000                         1.848                          1.008             
           100.000                         1.853                          0.985             
           100.000                         1.858                          1.031             
           100.000                         1.864                          0.999             
           100.000                         1.869                          0.989             
           100.000                         1.874                          1.016             
           100.000                         1.879                          1.022             
           100.000                         1.885                          0.979             
           100.000                         1.890                          1.017             
           100.000                         1.895                          1.018             
           100.000                         1.900                          1.010             
           100.000                         1.905                          0.999             
           100.000                         1.911                          1.003             
           100.000                         1.916                          1.003             
           100.000                         1.921                          1.032             
           100.000                         1.926                          0.981             
           100.000                         1.932                          1.026             
           100.000                         1.937                          0.992             
           100.000                         1.942                          1.034             
           100.000                         1.947                          1.006             
           100.000                         1.953                          0.996             
           100.000                         1.958                          1.019             
           100.000                         1.963                          1.008             
           100.000                         1.968                          0.997             
           100.000                         1.974                          1.009             
           100.000                         1.979                          0.996             
           100.000                         1.984                          0.984             
           100.000                         1.989                          0.991             
           100.000                         1.995                          1.020             
           100.000                         2.000                          0.992             
           100.000                         2.005                          1.012             
           100.000                         2.010                          1.003             
           100.000                         2.016                          1.032             
           100.000                         2.021                          1.014             
           100.000                         2.026                          1.014             
           100.000                         2.031                          1.006             
           100.000                         2.037                          0.986             
           100.000                         2.042                          1.006             
           100.000                         2.047                          1.001             
           100.000                         2.052                          1.012             
           100.000                         2.057                          1.049             
           100.000                         2.063                          1.008             
           100.000                         2.068                          1.013             
           100.000                         2.073                          0.998             
           100.000                         2.078                          1.008             
           100.000                         2.084                          1.030             
           100.000                         2.089                          1.016             
           100.000                         2.094                          1.020             
           100.000                         2.099                          0.984             
           100.000                         2.105                          1.016             
           100.000                         2.110                          1.002             
           100.000                         2.115                          0.963             
           100.000                         2.120                          0.982             
           100.000                         2.126                          1.004             
           100.000                         2.131                          0.996             
           100.000                         2.136                          0.971             
           100.000                         2.141                          0.991             
           100.000                         2.147                          0.980             
           100.000                         2.152                          0.972             
           100.000                         2.157                          0.985             
           100.000                         2.162                          1.010             
           100.000                         2.168                          1.026             
           100.000                         2.173                          1.006             
           100.000                         2.178                          0.986             
           100.000                         2.183                          0.980             
           100.000                         2.188                          1.019             
           100.000                         2.194                          1.004             
           100.000                         2.199                          1.028             
           100.000                         2.204                          0.985             
           100.000                         2.209                          1.002             
           100.000                         2.215                          1.014             
           100.000                         2.220                          1.007             
           100.000                         2.225                          1.012             
           100.000                         2.230                          0.985             
           100.000                         2.236                          1.023             
           100.000                         2.241                          1.032             
           100.000                         2.246                          1.010             
           100.000                         2.251                          1.005             
           100.000                         2.257                          0.963             
           100.000                         2.262                          0.972             
           100.000                         2.267                          1.012             
           100.000                         2.272                          1.013             
           100.000                         2.278                          1.009             
           100.000                         2.283                          0.982             
           100.000                         2.288                          1.005             
           100.000                         2.293                          1.021             
           100.000                         2.299                          1.033             
           100.000                         2.304                          1.007             
           100.000                         2.309                          0.993             
           100.000                         2.314                          0.981             
           100.000                         2.320                          1.013             
           100.000                         2.325                          1.019             
           100.000                         2.330                          0.996             
           100.000                         2.335                          0.987             
           100.000                         2.340                          1.002             
           100.000                         2.346                          1.006             
           100.000                         2.351                          1.023             
           100.000                         2.356                          0.999             
           100.000                         2.361                          1.003             
           100.000                         2.367                          0.984             
           100.000                         2.372                          1.011             
           100.000                         2.377                          0.993             
           100.000                         2.382                          1.033             
           100.000                         2.388                          1.000             
           100.000                         2.393                          0.974             
           100.000                         2.398                          1.022             
           100.000                         2.403                          0.996             
           100.000                         2.409                          0.978             
           100.000                         2.414                          1.009             
           100.000                         2.419                          0.993             
           100.000                         2.424                          1.015             
           100.000                         2.430                          1.030             
           100.000                         2.435                          1.007             
           100.000                         2.440                          1.012             
           100.000                         2.445                          0.995             
           100.000                         2.451                          1.001             
           100.000                         2.456                          0.994             
           100.000                         2.461                          1.041             
           100.000                         2.466                          1.005             
           100.000                         2.472                          1.007             
           100.000                         2.477                          1.022             
           100.000                         2.482                          1.009             
           100.000                         2.487                          0.953             
           100.000                         2.492                          0.982             
           100.000                         2.498                          1.013             
           100.000                         2.503                          1.014             
           100.000                         2.508                          1.029             
           100.000                         2.513                          0.996             
           100.000                         2.519                          1.037             
           100.000                         2.524                          0.967             
           100.000                         2.529                          1.002             
           100.000                         2.534                          1.014             
           100.000                         2.540                          0.999             
           100.000                         2.545                          1.010             
           100.000                         2.550                          1.004             
           100.000                         2.555                          1.019             
           100.000                         2.561                          1.009             
           100.000                         2.566                          1.000             
           100.000                         2.571                          1.016             
           100.000                         2.576                          1.011             
           100.000                         2.582                          1.024             
           100.000                         2.587                          0.975             
           100.000                         2.592                          1.015             
           100.000                         2.597                          1.001             
           100.000                         2.603                          0.995             
           100.000                         2.608                          1.021             
           100.000                         2.613                          1.017             
           100.000                         2.618                          0.981             
           100.000                         2.623                          1.007             
           100.000                         2.629                          0.999             
           100.000                         2.634                          0.970             
           100.000                         2.639                          1.006             
           100.000                         2.644                          1.001             
           100.000                         2.650                          1.000             
           100.000                         2.655                          0.993             
           100.000                         2.660                          1.000             
           100.000                         2.665                          1.004             
           100.000                         2.671                          0.984             
           100.000                         2.676                          1.002             
           100.000                         2.681                          0.992             
           100.000                         2.686                          1.010             
           100.000                         2.692                          1.025             
           100.000                         2.697                          1.026             
           100.000                         2.702                          0.994             
           100.000                         2.707                          1.013             
           100.000                         2.713                          1.009             
           100.000                         2.718                          1.021             
           100.000                         2.723                          1.037             
           100.000                         2.728                          1.010             
           100.000                         2.734                          1.014             
           100.000                         2.739                          1.003             
           100.000                         2.744                          0.993             
           100.000                         2.749                          1.012             
           100.000                         2.755                          1.011             
           100.000                         2.760                          0.991             
           100.000                         2.765                          1.012             
           100.000                         2.770                          1.013             
           100.000                         2.775                          1.008             
           100.000                         2.781                          0.996             
           100.000                         2.786                          1.003             
           100.000                         2.791                          1.005             
           100.000                         2.796                          1.007             
           100.000                         2.802                          0.986             
           100.000                         2.807                          1.017             
           100.000                         2.812                          0.993             
           100.000                         2.817                          0.969             
           100.000                         2.823                          1.040             
           100.000                         2.828                          0.979             
           100.000                         2.833                          1.010             
           100.000                         2.838                          1.003             
           100.000                         2.844                          1.022             
           100.000                         2.849                          1.001             
           100.000                         2.854                          1.021             
           100.000                         2.859                          0.992             
           100.000                         2.865                          0.991             
           100.000                         2.870                          1.005             
           100.000                         2.875                          0.989             
           100.000                         2.880                          1.013             
           100.000                         2.886                          1.007             
           100.000                         2.891                          1.003             
           100.000                         2.896                          0.977             
           100.000                         2.901                          1.029             
           100.000                         2.907                          1.032             
           100.000                         2.912                          0.985             
           100.000                         2.917                          1.023             
           100.000                         2.922                          1.011             
           100.000                         2.927                          1.000             
           100.000                         2.933                          0.998             
           100.000                         2.938                          0.978             
           100.000                         2.943                          1.010             
           100.000                         2.948                          1.015             
           100.000                         2.954                          0.990             
           100.000                         2.959                          1.013             
           100.000                         2.964                          0.969             
           100.000                         2.969                          1.004             
           100.000                         2.975                          0.997             
           100.000                         2.980                          1.006             
           100.000                         2.985                          1.003             
           100.000                         2.990                          0.966             
           100.000                         2.996                          1.008             
           100.000                         3.001                          0.980             
           100.000                         3.006                          0.995             
           100.000                         3.011                          0.992             
           100.000                         3.017                          1.012             
           100.000                         3.022                          0.975             
           100.000                         3.027                          1.020             
           100.000                         3.032                          0.998             
           100.000                         3.038                          0.972             
           100.000                         3.043                          1.004             
           100.000                         3.048                          0.996             
           100.000                         3.053                          0.985             
           100.000                         3.058                          1.018             
           100.000                         3.064                          0.997             
           100.000                         3.069                          1.028             
           100.000                         3.074                          1.002             
           100.000                         3.079                          0.993             
           100.000                         3.085                          1.033             
           100.000                         3.090                          1.012             
           100.000                         3.095                          1.018             
           100.000                         3.100                          0.978             
           100.000                         3.106                          0.992             
           100.000                         3.111                          0.973             
           100.000                         3.116                          1.020             
           100.000                         3.121                          0.958             
           100.000                         3.127                          1.017             
           100.000                         3.132                          1.005             
           100.000                         3.137                          1.003             
           100.000                         3.142                          1.018             
           100.000                         3.148                          0.986             
           100.000                         3.153                          1.008             
           100.000                         3.158                          1.001             
           100.000                         3.163                          1.001             
           100.000                         3.169                          0.970             
           100.000                         3.174                          1.022             
           100.000                         3.179                          1.004             
           100.000                         3.184                          1.001             
           100.000                         3.190                          1.007             
           100.000                         3.195                          0.990             
           100.000                         3.200                          0.982             
           100.000                         3.205                          1.002             
           100.000                         3.210                          0.983             
           100.000                         3.216                          1.005             
           100.000                         3.221                          0.999             
           100.000                         3.226                          0.998             
           100.000                         3.231                          0.997             
           100.000                         3.237                          0.994             
           100.000                         3.242                          0.998             
           100.000                         3.247                          1.004             
           100.000                         3.252                          0.987             
           100.000                         3.258                          0.987             
           100.000                         3.263                          0.999             
           100.000                         3.268                          1.035             
           100.000                         3.273                          0.999             
           100.000                         3.279                          0.977             
           100.000                         3.284                          0.973             
           100.000                         3.289                          0.987             
           100.000                         3.294                          0.985             
           100.000                         3.300                          0.983             
           100.000                         3.305                          0.999             
           100.000                         3.310                          0.984             
           100.000                         3.315                          0.981             
           100.000                         3.321                          1.010             
           100.000                         3.326                          1.013             
           100.000                         3.331                          1.018             
           100.000                         3.336                          1.007             
           100.000                         3.341                          1.006             
           100.000                         3.347                          1.027             
           100.000                         3.352                          0.985             
           100.000                         3.357                          0.988             
           100.000                         3.362                          1.008             
           100.000                         3.368                          0.970             
           100.000                         3.373                          0.993             
           100.000                         3.378                          0.967             
           100.000                         3.383                          1.025             
           100.000                         3.389                          1.009             
           100.000                         3.394                          1.013             
           100.000                         3.399                          1.027             
           100.000                         3.404                          1.031             
           100.000                         3.410                          0.997             
           100.000                         3.415                          0.985             
           100.000                         3.420                          1.014             
           100.000                         3.425                          0.988             
           100.000                         3.431                          0.998             
           100.000                         3.436                          1.007             
           100.000                         3.441                          1.010             
           100.000                         3.446                          0.971             
           100.000                         3.452                          1.019             
           100.000                         3.457                          0.982             
           100.000                         3.462                          1.003             
           100.000                         3.467                          0.960             
           100.000                         3.473                          1.000             
           100.000                         3.478                          1.006             
           100.000                         3.483                          1.022             
           100.000                         3.488                          1.006             
           100.000                         3.493                          1.018             
           100.000                         3.499                          0.990             
           100.000                         3.504                          1.027             
           100.000                         3.509                          1.010             
           100.000                         3.514                          0.994             
           100.000                         3.520                          1.019             
           100.000                         3.525                          1.015             
           100.000                         3.530                          0.995             
           100.000                         3.535                          1.019             
           100.000                         3.541                          1.012             
           100.000                         3.546                          1.021             
           100.000                         3.551                          0.982             
           100.000                         3.556                          0.990             
           100.000                         3.562                          0.989             
           100.000                         3.567                          0.987             
           100.000                         3.572                          1.001             
           100.000                         3.577                          1.006             
           100.000                         3.583                          1.010             
           100.000                         3.588                          0.973             
           100.000                         3.593                          1.004             
           100.000                         3.598                          0.984             
           100.000                         3.604                          0.972             
           100.000                         3.609                          0.981             
           100.000                         3.614                          0.979             
           100.000                         3.619                          0.994             
           100.000                         3.625                          0.985             
           100.000                         3.630                          1.007             
           100.000                         3.635                          1.003             
           100.000                         3.640                          1.011             
           100.000                         3.645                          1.003             
           100.000                         3.651                          0.976             
           100.000                         3.656                          0.974             
           100.000                         3.661                          1.036             
           100.000                         3.666                          0.988             
           100.000                         3.672                          1.013             
           100.000                         3.677                          1.017             
           100.000                         3.682                          1.006             
           100.000                         3.687                          0.978             
           100.000                         3.693                          0.962             
           100.000                         3.698                          1.009             
           100.000                         3.703                          1.000             
           100.000                         3.708                          1.004             
           100.000                         3.714                          0.989             
           100.000                         3.719                          0.969             
           100.000                         3.724                          0.998             
           100.000                         3.729                          0.998             
           100.000                         3.735                          1.006             
           100.000                         3.740                          0.992             
           100.000                         3.745                          0.970             
           100.000                         3.750                          1.005             
           100.000                         3.756                          1.051             
           100.000                         3.761                          0.993             
           100.000                         3.766                          1.001             
           100.000                         3.771                          1.009             
           100.000                         3.776                          1.001             
           100.000                         3.782                          1.003             
           100.000                         3.787                          1.011             
           100.000                         3.792                          0.995             
           100.000                         3.797                          0.999             
           100.000                         3.803                          1.004             
           100.000                         3.808                          1.007             
           100.000                         3.813                          1.025             
           100.000                         3.818                          1.000             
           100.000                         3.824                          0.959             
           100.000                         3.829                          0.979             
           100.000                         3.834                          0.999             
           100.000                         3.839                          1.015             
           100.000                         3.845                          1.025             
           100.000                         3.850                          1.000             
           100.000                         3.855                          1.018             
           100.000                         3.860                          0.996             
           100.000                         3.866                          0.980             
           100.000                         3.871                          1.014             
           100.000                         3.876                          0.991             
           100.000                         3.881                          0.994             
           100.000                         3.887                          1.006             
           100.000                         3.892                          0.964             
           100.000                         3.897                          1.002             
           100.000                         3.902                          0.991             
           100.000                         3.908                          1.017             
           100.000                         3.913                          1.013             
           100.000                         3.918                          0.984             
           100.000                         3.923                          1.006             
           100.000                         3.928                          0.995             
           100.000                         3.934                          1.019             
           100.000                         3.939                          0.974             
           100.000                         3.944                          1.017             
           100.000                         3.949                          0.981             
           100.000                         3.955                          1.000             
           100.000                         3.960                          0.973             
           100.000                         3.965                          1.004             
           100.000                         3.970                          1.006             
           100.000                         3.976                          0.991             
           100.000                         3.981                          1.004             
           100.000                         3.986                          0.967             
           100.000                         3.991                          1.025             
           100.000                         3.997                          1.004             
           100.000                         4.002                          0.985             
           100.000                         4.007                          0.977             
           100.000                         4.012                          0.978             
           100.000                         4.018                          1.006             
           100.000                         4.023                          1.001             
           100.000                         4.028                          0.999             
           100.000                         4.033                          1.008             
           100.000                         4.039                          0.983             
           100.000                         4.044                          1.007             
           100.000                         4.049                          0.981             
           100.000                         4.054                          0.991             
           100.000                         4.060                          0.987             
           100.000                         4.065                          0.989             
           100.000                         4.070                          1.012             
           100.000                         4.075                          0.989             
           100.000                         4.080                          1.013             
           100.000                         4.086                          1.024             
           100.000                         4.091                          0.991             
           100.000                         4.096                          1.011             
           100.000                         4.101                          1.012             
           100.000                         4.107                          1.012             
           100.000                         4.112                          1.017             
           100.000                         4.117                          1.003             
           100.000                         4.122                          1.003             
           100.000                         4.128                          0.986             
           100.000                         4.133                          1.006             
           100.000                         4.138                          0.984             
           100.000                         4.143                          0.983             
           100.000                         4.149                          0.979             
           100.000                         4.154                          1.003             
           100.000                         4.159                          1.027             
           100.000                         4.164                          1.015             
           100.000                         4.170                          1.015             
           100.000                         4.175                          0.997             
           100.000                         4.180                          0.998             
           100.000                         4.185                          0.986             
           100.000                         4.191                          0.998             
           100.000                         4.196                          1.016             
           100.000                         4.201                          1.006             
           100.000                         4.206                          0.977             
           100.000                         4.211                          0.998             
           100.000                         4.217                          0.989             
           100.000                         4.222                          1.007             
           100.000                         4.227                          1.019             
           100.000                         4.232                          0.986             
           100.000                         4.238                          0.982             
           100.000                         4.243                          1.001             
           100.000                         4.248                          0.981             
           100.000                         4.253                          0.996             
           100.000                         4.259                          0.999             
           100.000                         4.264                          1.001             
           100.000                         4.269                          0.981             
           100.000                         4.274                          1.009             
           100.000                         4.280                          0.996             
           100.000                         4.285                          1.026             
           100.000                         4.290                          1.009             
           100.000                         4.295                          1.011             
           100.000                         4.301                          1.001             
           100.000                         4.306                          1.011             
           100.000                         4.311                          1.008             
           100.000                         4.316                          1.004             
           100.000                         4.322                          0.975             
           100.000                         4.327                          1.003             
           100.000                         4.332                          1.010             
           100.000                         4.337                          1.010             
           100.000                         4.343                          1.027             
           100.000                         4.348                          0.981             
           100.000                         4.353                          1.010             
           100.000                         4.358                          0.990             
           100.000                         4.363                          0.997             
           100.000                         4.369                          1.003             
           100.000                         4.374                          1.013             
           100.000                         4.379                          1.002             
           100.000                         4.384                          1.011             
           100.000                         4.390                          0.981             
           100.000                         4.395                          0.987             
           100.000                         4.400                          1.008             
           100.000                         4.405                          0.983             
           100.000                         4.411                          1.011             
           100.000                         4.416                          0.996             
           100.000                         4.421                          1.011             
           100.000                         4.426                          1.024             
           100.000                         4.432                          0.975             
           100.000                         4.437                          0.993             
           100.000                         4.442                          1.017             
           100.000                         4.447                          1.017             
           100.000                         4.453                          1.004             
           100.000                         4.458                          1.008             
           100.000                         4.463                          0.986             
           100.000                         4.468                          0.997             
           100.000                         4.474                          1.013             
           100.000                         4.479                          0.997             
           100.000                         4.484                          0.994             
           100.000                         4.489                          0.961             
           100.000                         4.494                          1.008             
           100.000                         4.500                          0.980             
           100.000                         4.505                          0.978             
           100.000                         4.510                          1.014             
           100.000                         4.515                          1.003             
           100.000                         4.521                          1.004             
           100.000                         4.526                          0.991             
           100.000                         4.531                          1.010             
           100.000                         4.536                          1.026             
           100.000                         4.542                          0.971             
           100.000                         4.547                          1.019             
           100.000                         4.552                          0.996             
           100.000                         4.557                          1.013             
           100.000                         4.563                          0.989             
           100.000                         4.568                          0.998             
           100.000                         4.573                          0.998             
           100.000                         4.578                          0.986             
           100.000                         4.584                          0.999             
           100.000                         4.589                          0.990             
           100.000                         4.594                          1.000             
           100.000                         4.599                          0.980             
           100.000                         4.605                          1.023             
           100.000                         4.610                          0.997             
           100.000                         4.615                          1.010             
           100.000                         4.620                          0.981             
           100.000                         4.626                          1.015             
           100.000                         4.631                          0.985             
           100.000                         4.636                          1.001             
           100.000                         4.641                          1.013             
           100.000                         4.646                          1.003             
           100.000                         4.652                          0.994             
           100.000                         4.657                          1.024             
           100.000                         4.662                          1.001             
           100.000                         4.667                          1.009             
           100.000                         4.673                          0.989             
